PC1,PC2,PC3,PC4,PC5,target_class
-1.2788487889209674,1.273133329990436,0.01621290479667915,0.6621019286350349,0.5773615105936468,0
-1.0205534653514523,0.20116189191852074,0.6704782963416246,1.605779261872856,-0.390325942990237,0
0.18828859075619792,-0.4321141739756183,-0.9797661607026845,-0.5192315550376604,-0.3053464977638352,0
-1.0154657046342823,1.469881052825714,-0.018832477015156352,0.9383859999026805,0.4951893419237669,0
-0.8226261750142244,-2.123651184212306,0.4079530619787112,-0.3809216942527458,-0.654082937612663,0
-0.45187741659684344,-0.7815908076777914,-0.06361513999606778,0.40268421102393837,-0.5764302024079411,0
-2.882721903208654,-2.285346967095955,2.3540838367755543,-0.47135400003230205,0.031609785304213184,0
-1.4583597970518023,-1.0074123922415958,-0.04727076981307592,-1.1153233876771382,0.3690322602757641,0
-0.6702427510649147,0.06025124339203195,0.08369344174632609,0.9234305083317709,-0.19894926807964328,0
0.30508499460521,-0.29889764752217035,-0.9508144793298947,-0.5472846370780243,-0.16338709321628217,0
-0.46910812344160524,1.1066442878411966,-0.7947435043559221,-0.5721265101770588,0.6484042918495927,0
-1.523126321257602,-0.5935631049080752,0.09260355726770995,-0.6229041236227907,0.45234209807508896,0
0.09835738620031308,1.7704546978651323,-0.5186004818650376,-0.13739090542188562,0.38793216442559714,0
-0.36514541431451836,0.02253739555688533,-0.4096019958081073,-0.07955934055566212,0.09868733165847698,0
-0.340787983509572,1.5466665351081283,-0.4437133921264387,0.22228564241169246,0.5574031173362904,0
-0.9071902560899544,0.38954235261162157,-0.035513185429226955,0.578445771508065,-0.12575613981122855,0
-1.47597401896993,-0.8933686401540331,0.6704914450222393,0.18258858203405504,-0.23098627952650858,0
-0.28286646296103385,0.26142590712016284,-0.12235669811104863,0.8504535552763082,-0.4347089042540795,0
-0.0911583955800657,1.7811067929336264,-0.39081114866384076,0.15184376082231374,0.43306730219865225,0
2.547982561118874,0.720115881128756,-0.3950094462711768,-0.4393265699729547,-0.10471791570094979,1
0.0064272249573645995,0.42899297057070884,-0.24331606354528962,0.9495616109665721,-0.4082021413095723,0
-0.049380031184061826,-0.22734363004177838,-0.8659013887019673,-0.4223970550717659,-0.3294436488137693,0
-0.6159532393378003,-1.2626899568898375,-0.1082612124364957,-0.24699493784068702,-0.5095338416118493,0
-0.14751067282366487,1.2591867820836553,-0.37450220712811855,0.8903470055444178,-0.023582398837490363,0
-0.7569275527167355,0.40255132250832926,0.32153997290552383,1.274778563395738,-0.2734198299915282,0
0.36249533891732666,1.204724187563071,-0.4261303309618056,0.36918191850089876,-0.18598079416859792,0
-1.1585946830385891,0.4318850667756239,0.1206533293303566,0.5030050490541889,0.42143400049881125,0
-0.9919445954309782,0.4968803157240647,-0.0015565639088144282,0.6618812245149602,0.022106721442937665,0
-1.0310663730645533,0.20918417854580584,0.06386585639559957,0.4349965442490525,0.17853673881166127,0
-1.0541812941477027,-0.6776767100993222,0.45227592456708593,0.4277911793715182,-0.3793709156174223,0
-1.3141040944597144,-1.5407301798935487,0.311273778064698,-0.6918648108304225,-0.14866970063766,0
-2.2900838549332754,-3.110682799845829,2.132479330280228,-0.6297544499701521,-0.393716702587979,0
-1.3756121194659126,0.25918405609338635,0.2162339447224239,0.4293420676334345,0.3046204109719943,0
-0.9421114211286097,1.5864316169863562,-0.22625041479480604,0.3388350925776475,0.6162266477782314,0
-0.7617899233097696,0.0757896981556841,-0.18744748700236197,0.05973603747272701,0.11888478361336142,0
-0.9750540750741099,-0.6717103804195846,0.33025195299226345,0.39736976225967957,-0.4138018108665937,0
-1.4169358546720425,1.0107532128334107,0.012426469174084428,0.38411517291516745,0.8459272051032092,0
0.3781724562557186,-0.609149112535488,-1.2423196974695145,-1.0736717572855576,-0.10022896184331254,0
-1.0163745135040596,-2.065742513438022,0.20400171688208174,-0.997835854790548,-0.0863840415569363,0
-0.9237531070988321,-0.12143650520363974,-0.298526913824838,-0.13855099663405696,0.03644080010198194,0
-1.0352868724821325,0.6178991293231272,-0.3240435625580557,0.004967742196573279,0.5828400013315722,0
-0.3399442931921158,0.38070785295864407,-0.5885216601283073,0.19794382044487413,-0.01948804970470251,0
-1.3679796348120785,-0.9736902062022464,0.4119211303832703,-0.25517151489102846,0.16519144939251024,1
-0.9264345709499353,0.49115731844437427,-0.00017432523296930798,0.7248173324218506,0.14085865532891767,0
-1.8366865449950784,-0.6112664886930506,0.863799057055779,0.2255434865958632,0.21321465575732468,0
-0.680417712712573,-0.40407175051242555,-0.04599148308752957,0.38470016801657214,-0.17751896752765686,0
-0.6495693911975476,-0.9960231557951764,-0.0718574504578585,-0.25279993272677154,-0.18149881089207404,0
-1.094392506005692,-1.2555794154085014,0.3724560754178135,-0.08754475577450237,-0.20772624108144502,0
-0.3973484513891489,1.2466388025263133,-0.2644930306629759,0.49402728388133155,0.16578501414871208,0
-0.8534983686542521,0.017507746398863707,-0.10116550177669884,0.3898895467733937,-0.10874156965359721,0
-2.017824394689854,-0.23305889388089546,0.7536320776953913,0.12720245072074512,0.4238527836139916,0
0.22388111137491237,0.13997093062562677,-0.7164198862611088,0.12644160165637439,-0.23592705628655722,0
-0.14973972300626356,-0.5277707850854259,-0.4162459054428938,0.1447710716630516,-0.5262251541218494,0
-2.57457022119837,-2.2751343800015222,2.063859327994852,-0.45876488177468167,0.13381119124550034,0
-3.1023204902594936,-1.5717946009980774,2.243961909469453,-0.25759457374178685,0.4783462728454398,0
-0.5808062336387639,0.8422779692239932,-0.09484550770322629,1.0695289733164415,-0.14072324028718775,0
-0.7494041560390199,0.021937838087120885,0.19486492714273004,0.8763640797388117,-0.1752261978033827,0
-1.5011207161254898,-0.9128359456605172,0.7234908919796976,0.19048119729363427,-0.036974301452000834,0
-1.037477216167992,0.6908525693628232,-0.23682858442046356,0.23555775117256336,0.7160130078511707,0
-1.8816753590119162,-0.37372022338446353,0.6647791723159365,-0.04578357321578517,0.5244914804531086,0
0.8792687274892195,-0.9121118091079753,-1.1774884335997033,-0.5139893398363041,-0.6782665896823239,0
8.394924097280207,-3.528785340500465,0.44784195018203315,0.6055794073572788,1.718256426741238,1
0.5330507472815782,2.29218175062637,-0.13276417592838247,-0.0761095646331056,0.3548503040306955,0
-0.588486819651302,-0.08452504583444931,-0.13811713092590475,0.4140187303932877,-0.06290606751212614,0
-1.7205826536954665,-0.1958463353896709,0.7234991440128588,0.4810527481376148,0.2453374915422235,0
-1.5121596362600314,-0.8633692123507919,0.5731212963062563,-0.038938273484372836,0.007061495898720285,0
-0.9284593876909462,1.0494489060271877,-0.4264379691976723,0.034584432087193785,0.695675251870826,0
0.5817687740930192,-0.16525123331306626,-1.1020663584625099,-0.4778649345288902,-0.3112256144268702,0
-0.45904034563627155,1.0762356146975947,-0.2196432055644273,0.7895615910911903,0.025056745031548942,0
-2.084633493698106,-0.9542453637150253,1.1451178166810048,0.007879870863577033,0.16556942674141295,0
-0.5148275162666687,-0.3096132744782985,-0.1111562348653083,0.5519436181191492,-0.34928110965784703,0
-0.8581815209056225,0.6489280398517717,-0.07072265371739021,0.7040745673018848,0.02886408625070809,0
-1.1596005914747507,0.8039714643635365,0.13815169193643848,0.7584570430417376,0.26370573924005075,0
-0.4899514872085304,0.7970418365073019,-0.7106999045556903,-0.12046760994779913,0.2628464774812792,0
0.8002831405520072,0.8260590654162911,-1.0919099062841082,-0.8417889808017593,-0.10092054310991666,0
-1.1953541419595608,-0.057448732312878045,-0.3290028385587003,-0.539737843709993,0.6166854200410345,0
-0.06006391855741023,1.4313358560201397,-0.7326317117349591,-0.1040753119958423,0.4450845784702545,0
-0.3072576717376619,0.9043616131677933,-0.26836755681805136,0.6476771415150848,-0.15332189152106765,0
-0.6485298890219511,-0.8498966561538553,0.04910966424754152,0.1262511526034378,-0.09782099978217289,0
-0.5699437636706594,1.5364622361099836,-0.029932355615864714,1.0519880204035632,0.13320054773331383,0
-0.27567570609064157,0.45121901540654386,-0.7276217362574052,0.08638200681385609,0.08297608738158194,0
-2.070337932117715,0.03838288338935848,0.5891168267469836,-0.04584871212875288,0.8420217412837632,0
-0.23142692433925263,0.8529929842281309,-0.19830083164692325,0.8627496941606579,-0.24633409176880097,0
-1.4064421671195966,-1.5670685447549983,0.8886538939378816,-0.04078026852851113,0.0023898614096339666,0
-0.8295823982993954,0.1504500090056737,-0.4566026495315831,-0.18348919190289623,0.33121541545869365,0
-1.1099026067489606,0.48245569063597726,-0.1500213313037592,-0.04166909296322955,0.6694354133716212,0
1.5458916714956956,1.1262794659225464,-0.10341345284860552,0.8489123085661479,-0.7756327098859472,0
-0.9884808785787059,-0.4514243849942673,-0.39013582610817776,-0.641975448268717,0.5268272508689822,0
-0.6764373999228466,-0.918431222242772,0.033646123057151395,0.07445516892826491,-0.24578651410352773,0
-1.207213567446676,0.45847879301183975,0.19839419433177632,0.6831113909479196,0.11890019971482214,0
-0.24641417925590142,-0.4128275557638538,-0.6649463659551696,-0.45762789569910717,-0.002701123178205031,0
0.05233681344677879,-0.5225891204835608,-1.0330292022261227,-0.6557675678922991,0.004031279096918738,0
9.685421503591627,-2.3129999436924735,2.0657646032357446,-0.3504864383325099,1.188497824068907,1
1.41335072881493,-0.6593589724073572,-1.2739970926318975,-0.54926323830592,-0.19726377639397172,1
1.8074535408663595,2.9220624404124966,0.39941368221948065,-1.4420090499216858,0.1880245343903476,0
-2.484113980249369,-1.2213962262757687,1.7671571963995782,0.26822572568457287,0.18690642651944983,0
1.2442247918624036,-1.6647112058684792,-1.0695573930569635,-0.2423136180163803,-0.7880616958559191,0
-0.42951872863328744,0.4454092844457166,-0.7571500304501257,-0.31594852508365184,0.3809571254597842,0
0.3168059768451906,0.15034708887009224,-0.46287675595179834,0.5146190421183535,-0.46065246665918314,0
-0.5673864065134506,-0.6244685071988139,-0.08494650102220207,0.21333548476263822,-0.36538648675745783,0
1.5779128090878412,2.004138061049451,-0.21701049415532417,-0.8204709880480919,0.04966835075186979,1
0.8832168067301032,0.9290148421659666,-0.7507305462918251,-0.019964810259434078,-0.40120839422637244,0
-0.6938481308761835,-0.09344755713812994,0.11775393688972084,0.5661328173734181,-0.20874152666813708,0
-0.31233857635727486,-0.014855910372922065,-0.841752373306815,-0.3102004562110563,-0.08708427019830862,0
-0.03449971651447973,-0.8250092256286256,-0.6098261290340734,-0.15830372633007564,-0.45735615218288234,0
-1.6118947279340854,-0.35058889913355856,0.46369854630024837,0.03667689596100703,0.3678052916521871,0
-0.3152646257694653,0.21280260029652273,-0.6938378000713444,-0.07352439058134037,0.0882804504457123,0
0.11677990108869514,-1.847117104022205,-0.41144593505687205,-0.3019634401092187,-0.6433338242983109,0
-0.5962726588560248,1.496263298382468,-0.10262273681168016,0.673445118960154,0.12281684817318538,0
-0.6998458325935334,-0.03903896832643041,-0.9117595128141736,-0.9776351987596731,0.752948077435399,0
6.285390263195228,-2.598349321751353,-0.46885581709375984,0.301259581927081,0.4679874441749383,1
-0.31112362447135655,0.9398410677271357,-0.9150480874104858,-0.47294329345683833,0.6753945051497448,0
-0.13165507140902433,0.8363891854064565,-0.544005459336595,0.15729656526760635,0.09644825265887072,0
-0.5793754575941423,0.9042853129936297,-0.5419797049578459,-0.14256703968930973,0.4616250715647588,0
0.011139429424891179,1.195902367079365,-0.4979351521726438,0.33822920664802186,0.0399549325450086,0
-1.4908247003132191,-1.4602037785271182,0.6250910289285159,-0.40375933163962024,0.021531507894801762,0
-0.5067951549179373,-0.33965984140029265,-0.25473673226300236,0.18816758799536923,-0.19415712490129197,0
0.5732613369563608,0.10125473468301402,-0.920911071313855,-0.025670522824566805,-0.5994490516751353,0
-0.18586647140935103,2.486310509379588,-0.025020468300327028,0.6089382858923206,0.5224432009813078,0
0.8402202528122391,-1.4839968558971721,-1.182603391671486,-0.5947377682778511,-0.5821352928335729,0
-0.5259942547382678,-1.1115114633366743,-0.20430818188727828,-0.2621163965246381,-0.4734543036010523,0
-0.4307920103689461,-0.08790315299771834,-0.650166497664477,-0.4540603437364349,0.3237280719640889,0
-0.1177046413358115,-1.7060080434004212,-0.3192118545868675,-0.3257977420292284,-0.734504616452789,0
-0.7681149004782063,1.081591980522855,-0.520917653646809,-0.23525267744051184,0.6971567843712164,0
0.8945282487231011,-1.463001761410976,-1.0843303666018893,-0.603708313105274,-0.5622089182726439,0
-0.09653188534633346,-1.2021741586648629,-0.37782849148492254,-0.050985148032840925,-0.5571935326790467,0
-1.2245063966092666,-1.576477213845477,0.276903422230638,-0.7831564362699506,0.11492358431541033,0
-0.6161205234059696,-1.064909639445987,0.3041157825695811,0.5648622464307217,-0.5648546999368833,0
-0.5524356086054111,0.1117852175137776,-0.52385405554017,-0.14579913687811086,0.16966083476158036,0
-0.9973309425428231,-0.43722243358422214,-0.002498100231106894,0.12107612165835119,-0.28938877859910606,0
1.1230430513548966,-0.35905931674833114,-1.153659209713659,-0.34048634460909166,-0.6192018960942207,0
-0.8184676544013852,-0.6191740908945758,-0.0032904966967752173,-0.05138116776833866,-0.046098564611805004,0
9.041193786415914,-4.325935993108516,0.26735738873666665,1.3863776365235976,2.3254406715485962,1
-0.2650349335495462,-0.8218613450514679,-0.12519693113921368,0.493048419785274,-0.6330111351981556,0
1.732713943362434,3.8440063394313086,1.5209173137143475,0.03551110599149628,-0.16997113752364842,0
-1.0197360110242326,1.0215522803200332,-0.8222222914225579,-1.0330277404530042,1.2609342015542473,0
-1.3739855811895192,0.006879100911331514,0.13904655028623733,0.08545395541719977,0.4260110293579984,0
0.5070680394278722,-0.02467063247989635,-0.9206821641710548,-0.34007221250952335,-0.44686795388211026,0
-0.2713555236651532,-0.1681338530132138,-0.6320122275294794,-0.01714213082798026,-0.21676459667922066,0
-1.8043989638193814,-0.6685592552187724,0.6250637223900782,-0.19898294230920313,0.1928755734004536,0
-1.1702312687886989,0.7401806408150918,-0.1464582346761344,0.3624533223851843,0.4660624643003075,0
-1.4872704723203904,0.5165737373245186,0.270168709062035,0.5857450709872363,0.38536417438777254,0
-0.26523190798847873,0.5102454447973269,-0.15570634535572234,0.8846718433439844,-0.32540157239876927,0
-1.3652783139492326,0.3610764174669905,0.76626486775879,1.2761759984502934,0.01860935208459634,0
-1.440360144026745,0.13022763487211422,0.23949593268015498,0.18994233941242966,0.5232032318635463,0
6.045106574645021,1.1628520023300448,2.67980901403163,-0.4606811389566888,-1.3704605804113694,1
8.81892966061538,-0.7431266494709023,2.7435770351073927,-0.879952891242254,-0.14751094294035827,1
-0.5098866612850724,0.8106359293723305,-0.4122493530248242,0.3314985474475232,0.00518158865385458,0
-0.5463329230937589,1.022228889683768,-0.41145313233122704,0.24069129189780206,0.3190229243902055,0
